date,region,product,units_sold,price,revenue,promotion_flag,discount_pct,temperature,rainfall_mm,is_holiday
22-06-2024,East,Cola_Classic,2162,35.24,76187.54,1,11.9,35.35,1.68,0
22-06-2024,East,Cola_Zero,1222,45,54990,0,0,32.93,0,0
22-06-2024,West,Cola_Classic,1678,40,67120,0,0,34.02,0.22,0
22-06-2024,West,Cola_Zero,1456,37.23,54202.07,1,17.27,33.89,0.27,0
23-06-2024,North,Cola_Classic,1595,40,63800,0,0,28.91,2.79,0
23-06-2024,North,Cola_Zero,1030,45,46350,0,0,30.2,1.31,0
23-06-2024,South,Cola_Classic,1744,40,69760,0,0,34.06,0.81,0
23-06-2024,South,Cola_Zero,1170,45,52650,0,0,32.8,1.35,0
23-06-2024,East,Cola_Classic,2084,34.96,72857.86,1,12.6,33.26,0.45,0
23-06-2024,East,Cola_Zero,1140,45,51300,0,0,32.19,2.02,0
23-06-2024,West,Cola_Classic,1689,40,67560,0,0,30.76,0.33,0
23-06-2024,West,Cola_Zero,1276,45,57420,0,0,37.37,1.26,0
24-06-2024,North,Cola_Classic,1658,40,66320,0,0,30.6,1.03,0
24-06-2024,North,Cola_Zero,1019,45,45855,0,0,26.77,0.48,0
24-06-2024,South,Cola_Classic,1516,40,60640,0,0,31.84,5.23,0
24-06-2024,South,Cola_Zero,1183,45,53235,0,0,33.02,0.39,0
24-06-2024,East,Cola_Classic,1732,40,69280,0,0,33.99,0.33,0
24-06-2024,East,Cola_Zero,1089,45,49005,0,0,34.64,1.22,0
24-06-2024,West,Cola_Classic,1502,40,60080,0,0,22.7,0.01,0
24-06-2024,West,Cola_Zero,1304,45,58680,0,0,36.59,1.39,0
25-06-2024,North,Cola_Classic,1597,40,63880,0,0,29.15,0.62,0
25-06-2024,North,Cola_Zero,1065,45,47925,0,0,26.37,1.18,0
25-06-2024,South,Cola_Classic,1402,40,56080,0,0,24.86,0.18,0
25-06-2024,South,Cola_Zero,1405,37.37,52506.98,1,16.95,30.81,0.11,0
25-06-2024,East,Cola_Classic,1798,36.06,64836.02,1,9.85,26.36,0.37,0
25-06-2024,East,Cola_Zero,1204,45,54180,0,0,32.36,1.07,0
25-06-2024,West,Cola_Classic,1703,40,68120,0,0,36.2,2.44,0
25-06-2024,West,Cola_Zero,1013,45,45585,0,0,28.21,1.69,0
26-06-2024,North,Cola_Classic,1984,36.76,72934.91,1,8.1,35.03,0.19,0
26-06-2024,North,Cola_Zero,1071,45,48195,0,0,31.13,0.52,0
26-06-2024,South,Cola_Classic,1831,40,73240,0,0,35.62,0.74,0
26-06-2024,South,Cola_Zero,1147,45,51615,0,0,32.25,0.4,0
26-06-2024,East,Cola_Classic,1736,40,69440,0,0,33.42,1.97,0
26-06-2024,East,Cola_Zero,1334,40.7,54290.46,1,9.56,28.23,1.44,0
26-06-2024,West,Cola_Classic,1683,40,67320,0,0,30.95,1.93,0
26-06-2024,West,Cola_Zero,1126,45,50670,0,0,34.36,0.33,0
27-06-2024,North,Cola_Classic,2212,33.4,73873.68,1,16.51,34.82,2.55,0
27-06-2024,North,Cola_Zero,1185,45,53325,0,0,33.27,0.42,0
27-06-2024,South,Cola_Classic,1609,40,64360,0,0,27.36,1.37,0
27-06-2024,South,Cola_Zero,1203,45,54135,0,0,34.6,0.77,0
27-06-2024,East,Cola_Classic,1712,40,68480,0,0,29.72,2.22,0
27-06-2024,East,Cola_Zero,1105,45,49725,0,0,31.52,3.14,0
27-06-2024,West,Cola_Classic,1877,36.79,69050.28,1,8.03,30.79,0.41,0
27-06-2024,West,Cola_Zero,1454,39.75,57800.87,1,11.66,34.14,0.86,0
28-06-2024,North,Cola_Classic,1980,36.83,72915.7,1,7.93,33.48,0.28,0
28-06-2024,North,Cola_Zero,1195,45,53775,0,0,32.67,0.59,0
28-06-2024,South,Cola_Classic,1727,40,69080,0,0,33.04,0.07,0
28-06-2024,South,Cola_Zero,1193,45,53685,0,0,31.49,1.41,0
28-06-2024,East,Cola_Classic,2136,33.54,71632.97,1,16.16,33.77,2.43,0
28-06-2024,East,Cola_Zero,1227,45,55215,0,0,30.88,0.13,0
28-06-2024,West,Cola_Classic,1710,40,68400,0,0,32.38,0.11,0
28-06-2024,West,Cola_Zero,1338,39.22,52478.8,1,12.84,30.63,2.37,0
29-06-2024,North,Cola_Classic,1514,40,60560,0,0,28.61,2.99,0
29-06-2024,North,Cola_Zero,1024,45,46080,0,0,30.26,1.58,0
29-06-2024,South,Cola_Classic,2331,32.28,75254.91,1,19.29,31.44,2.01,0
29-06-2024,South,Cola_Zero,1148,45,51660,0,0,30.9,0.41,0
29-06-2024,East,Cola_Classic,1691,40,67640,0,0,31.55,1.71,0
29-06-2024,East,Cola_Zero,1271,41.16,52316.57,1,8.53,30.98,2.15,0
29-06-2024,West,Cola_Classic,1579,40,63160,0,0,29.4,0.64,0
29-06-2024,West,Cola_Zero,999,45,44955,0,0,29.41,1.04,0
30-06-2024,North,Cola_Classic,1747,40,69880,0,0,32.96,1.31,0
30-06-2024,North,Cola_Zero,1213,45,54585,0,0,40.16,2.27,0
30-06-2024,South,Cola_Classic,1953,35.45,69237.54,1,11.37,28.47,0.3,0
30-06-2024,South,Cola_Zero,1311,41.8,54797.19,1,7.12,32.02,0.61,0
30-06-2024,East,Cola_Classic,1802,40,72080,0,0,30.48,0.46,0
30-06-2024,East,Cola_Zero,1122,45,50490,0,0,32.1,0.38,0
30-06-2024,West,Cola_Classic,1668,40,66720,0,0,29.25,1.11,0
30-06-2024,West,Cola_Zero,1058,45,47610,0,0,30.64,1.48,0
01-07-2024,North,Cola_Classic,1074,40,42960,0,0,23.48,0.03,0
01-07-2024,North,Cola_Zero,919,38.97,35812.78,1,13.4,27.8,3.37,0
01-07-2024,South,Cola_Classic,1237,40,49480,0,0,28.96,0.1,0
01-07-2024,South,Cola_Zero,738,45,33210,0,0,23.47,1.55,0
01-07-2024,East,Cola_Classic,1385,33.62,46560.6,1,15.96,26.95,2.74,0
01-07-2024,East,Cola_Zero,691,45,31095,0,0,25.63,1.55,0
01-07-2024,West,Cola_Classic,1206,40,48240,0,0,24.81,1.11,0
01-07-2024,West,Cola_Zero,845,45,38025,0,0,29.77,3.32,0
02-07-2024,North,Cola_Classic,1176,40,47040,0,0,27.5,1.31,0
02-07-2024,North,Cola_Zero,757,45,34065,0,0,23.12,0.88,0
02-07-2024,South,Cola_Classic,1025,40,41000,0,0,23.19,0.2,0
02-07-2024,South,Cola_Zero,886,39.28,34804.47,1,12.71,19.66,3.32,0
02-07-2024,East,Cola_Classic,1140,40,45600,0,0,27.02,3.34,0
02-07-2024,East,Cola_Zero,816,45,36720,0,0,24.91,0.35,0
02-07-2024,West,Cola_Classic,1144,40,45760,0,0,23.28,1.69,0
02-07-2024,West,Cola_Zero,726,45,32670,0,0,26.47,3.51,0
03-07-2024,North,Cola_Classic,1046,40,41840,0,0,22.2,1.72,0
03-07-2024,North,Cola_Zero,722,45,32490,0,0,26.86,2.56,0
03-07-2024,South,Cola_Classic,1040,40,41600,0,0,21.03,2.71,0
03-07-2024,South,Cola_Zero,916,41.82,38303.24,1,7.08,25.69,0.01,0
03-07-2024,East,Cola_Classic,991,40,39640,0,0,20.28,4.43,0
03-07-2024,East,Cola_Zero,1038,37.6,39030.97,1,16.44,27.43,0.67,0
03-07-2024,West,Cola_Classic,1087,40,43480,0,0,21.96,0.82,0
03-07-2024,West,Cola_Zero,684,45,30780,0,0,26.04,1.99,0
04-07-2024,North,Cola_Classic,1071,40,42840,0,0,25.16,0.15,0
04-07-2024,North,Cola_Zero,905,40.43,36591.92,1,10.15,26.32,4.36,0
04-07-2024,South,Cola_Classic,1052,40,42080,0,0,23.55,0.07,0
04-07-2024,South,Cola_Zero,885,40.14,35521.82,1,10.81,25.7,0.95,0
04-07-2024,East,Cola_Classic,1101,40,44040,0,0,25.99,2.08,0
04-07-2024,East,Cola_Zero,651,45,29295,0,0,25.57,1.29,0
04-07-2024,West,Cola_Classic,966,40,38640,0,0,23.4,3.24,0
04-07-2024,West,Cola_Zero,704,45,31680,0,0,22.42,0.07,0
05-07-2024,North,Cola_Classic,1453,33.14,48149.07,1,17.16,27.31,4.87,0
05-07-2024,North,Cola_Zero,764,45,34380,0,0,23.99,2.41,0
05-07-2024,South,Cola_Classic,1167,37.49,43752.24,1,6.27,24.65,6,0
05-07-2024,South,Cola_Zero,667,45,30015,0,0,23.39,6.51,0
05-07-2024,East,Cola_Classic,1245,40,49800,0,0,29.33,0.99,0
05-07-2024,East,Cola_Zero,923,42.32,39058.48,1,5.96,23.62,0.85,0
05-07-2024,West,Cola_Classic,1185,40,47400,0,0,26.08,0.34,0
05-07-2024,West,Cola_Zero,962,45,43290,0,0,34.73,0.92,0
06-07-2024,North,Cola_Classic,1145,40,45800,0,0,24.78,4.15,0
06-07-2024,North,Cola_Zero,720,45,32400,0,0,23.08,4.06,0
06-07-2024,South,Cola_Classic,1108,40,44320,0,0,27.1,2.81,0
06-07-2024,South,Cola_Zero,884,36.36,32144.33,1,19.19,27.8,11.83,0
06-07-2024,East,Cola_Classic,1204,40,48160,0,0,29.88,0.88,0
06-07-2024,East,Cola_Zero,848,45,38160,0,0,25.21,0.09,0
06-07-2024,West,Cola_Classic,1249,34.06,42545.59,1,14.84,19.69,3.22,0
06-07-2024,West,Cola_Zero,826,45,37170,0,0,28.13,0.29,0
07-07-2024,North,Cola_Classic,1383,35.08,48513.09,1,12.3,26.51,1.73,0
07-07-2024,North,Cola_Zero,636,45,28620,0,0,22,14.18,0
07-07-2024,South,Cola_Classic,1154,40,46160,0,0,27.21,2.26,0
07-07-2024,South,Cola_Zero,777,45,34965,0,0,23.65,0.56,0
07-07-2024,East,Cola_Classic,1136,40,45440,0,0,24.74,1.1,0
07-07-2024,East,Cola_Zero,669,45,30105,0,0,28.18,9.24,0
07-07-2024,West,Cola_Classic,1140,40,45600,0,0,29.24,1.7,0
07-07-2024,West,Cola_Zero,898,39.35,35339.24,1,12.55,25.54,1.66,0
08-07-2024,North,Cola_Classic,1113,40,44520,0,0,23.4,5.25,0
08-07-2024,North,Cola_Zero,715,45,32175,0,0,28.38,4.11,0
08-07-2024,South,Cola_Classic,1149,40,45960,0,0,26.69,3.4,0
08-07-2024,South,Cola_Zero,814,37.89,30845.28,1,15.79,22.8,1.06,0
08-07-2024,East,Cola_Classic,1048,40,41920,0,0,24.49,8.52,0
08-07-2024,East,Cola_Zero,842,45,37890,0,0,32.36,0.94,0
08-07-2024,West,Cola_Classic,1137,40,45480,0,0,27.03,3.09,0
08-07-2024,West,Cola_Zero,761,45,34245,0,0,27.17,2.39,0
09-07-2024,North,Cola_Classic,1126,40,45040,0,0,22.03,3.6,0
09-07-2024,North,Cola_Zero,826,45,37170,0,0,27.83,0.61,0
09-07-2024,South,Cola_Classic,1099,40,43960,0,0,23.46,2.71,0
09-07-2024,South,Cola_Zero,712,45,32040,0,0,22.77,0.86,0
09-07-2024,East,Cola_Classic,1511,34.17,51625.93,1,14.58,26.99,0.91,0
09-07-2024,East,Cola_Zero,808,45,36360,0,0,24,3.5,0
09-07-2024,West,Cola_Classic,948,40,37920,0,0,23.75,6.77,0
09-07-2024,West,Cola_Zero,718,45,32310,0,0,29.99,4.2,0
10-07-2024,North,Cola_Classic,1005,40,40200,0,0,28.9,2.47,0
10-07-2024,North,Cola_Zero,783,45,35235,0,0,26.38,2.49,0
10-07-2024,South,Cola_Classic,1087,40,43480,0,0,32.12,4.17,0
10-07-2024,South,Cola_Zero,724,45,32580,0,0,26.07,4.47,0
10-07-2024,East,Cola_Classic,1090,40,43600,0,0,22.99,2.4,0
10-07-2024,East,Cola_Zero,730,45,32850,0,0,26.1,1.79,0
10-07-2024,West,Cola_Classic,1175,34.8,40888.2,1,13,21.26,6.83,0
10-07-2024,West,Cola_Zero,730,45,32850,0,0,23.53,1.36,0
11-07-2024,North,Cola_Classic,1360,33.43,45470.34,1,16.41,23.69,0.66,0
11-07-2024,North,Cola_Zero,970,38.71,37551.32,1,13.97,27.47,6.21,0
11-07-2024,South,Cola_Classic,1246,37.81,47105.43,1,5.49,28.29,4,0
11-07-2024,South,Cola_Zero,821,41.26,33874.74,1,8.31,24.54,5.66,0
11-07-2024,East,Cola_Classic,1516,34.03,51585.33,1,14.93,30.34,1.19,0
11-07-2024,East,Cola_Zero,738,45,33210,0,0,22.85,0.45,0
11-07-2024,West,Cola_Classic,1096,40,43840,0,0,27.87,1.12,0
11-07-2024,West,Cola_Zero,794,45,35730,0,0,29.02,2.42,0
12-07-2024,North,Cola_Classic,1274,40,50960,0,0,30.79,0.13,0
12-07-2024,North,Cola_Zero,756,45,34020,0,0,24.47,0.8,0
12-07-2024,South,Cola_Classic,1087,40,43480,0,0,26.82,1.63,0
12-07-2024,South,Cola_Zero,584,45,26280,0,0,18.71,1.19,0
12-07-2024,East,Cola_Classic,1083,40,43320,0,0,25.86,1.26,0
12-07-2024,East,Cola_Zero,688,45,30960,0,0,23.02,11.73,0
12-07-2024,West,Cola_Classic,1014,40,40560,0,0,24.99,3.88,0
12-07-2024,West,Cola_Zero,792,45,35640,0,0,27.91,0.91,0
13-07-2024,North,Cola_Classic,979,40,39160,0,0,20.49,0.99,0
13-07-2024,North,Cola_Zero,709,45,31905,0,0,28.19,9.88,0
13-07-2024,South,Cola_Classic,1219,37.02,45128.88,1,7.45,24.89,3.92,0
13-07-2024,South,Cola_Zero,918,37.46,34390.02,1,16.75,23.82,5.24,0
13-07-2024,East,Cola_Classic,1046,40,41840,0,0,21.87,1.47,0
13-07-2024,East,Cola_Zero,690,45,31050,0,0,20.87,6.03,0
13-07-2024,West,Cola_Classic,1072,40,42880,0,0,22.79,0.97,0
13-07-2024,West,Cola_Zero,742,45,33390,0,0,22.35,2.1,0
14-07-2024,North,Cola_Classic,1270,35.72,45365.08,1,10.7,24.4,2.75,0
14-07-2024,North,Cola_Zero,656,45,29520,0,0,28.46,9.1,0
14-07-2024,South,Cola_Classic,1082,40,43280,0,0,25.38,1.01,0
14-07-2024,South,Cola_Zero,760,45,34200,0,0,27.35,5.41,0
14-07-2024,East,Cola_Classic,1099,40,43960,0,0,22.75,1.03,0
14-07-2024,East,Cola_Zero,873,36.6,31952.16,1,18.67,26.98,6.28,0
14-07-2024,West,Cola_Classic,972,40,38880,0,0,20.23,0.05,0
14-07-2024,West,Cola_Zero,895,37.26,33348,1,17.2,23.42,0.47,0
15-07-2024,North,Cola_Classic,1044,40,41760,0,0,25.22,1.46,0
15-07-2024,North,Cola_Zero,724,45,32580,0,0,23.12,4.81,0
15-07-2024,South,Cola_Classic,1160,40,46400,0,0,25.28,1.16,0
15-07-2024,South,Cola_Zero,739,45,33255,0,0,25.19,5.13,0
15-07-2024,East,Cola_Classic,1148,40,45920,0,0,21.65,2.51,0
15-07-2024,East,Cola_Zero,746,45,33570,0,0,21.26,1.85,0
15-07-2024,West,Cola_Classic,1113,40,44520,0,0,25.44,2.24,0
15-07-2024,West,Cola_Zero,888,40.98,36388.36,1,8.94,24.97,2.27,0
16-07-2024,North,Cola_Classic,1062,40,42480,0,0,26.12,5.81,0
16-07-2024,North,Cola_Zero,875,37.12,32477.04,1,17.52,24.2,1.84,0
16-07-2024,South,Cola_Classic,1449,32.3,46809.85,1,19.24,21.9,0.9,0
16-07-2024,South,Cola_Zero,749,45,33705,0,0,24.73,0.74,0
16-07-2024,East,Cola_Classic,1118,40,44720,0,0,25.02,3.12,0
16-07-2024,East,Cola_Zero,655,45,29475,0,0,23.3,4.87,0
16-07-2024,West,Cola_Classic,1414,35.04,49548.75,1,12.4,28.39,3.35,0
16-07-2024,West,Cola_Zero,743,45,33435,0,0,29.03,2.56,0
17-07-2024,North,Cola_Classic,1496,32.8,49073.75,1,17.99,25.28,1.23,0
17-07-2024,North,Cola_Zero,843,45,37935,0,0,25.19,5.75,0
17-07-2024,South,Cola_Classic,1175,40,47000,0,0,24.01,1.28,0
17-07-2024,South,Cola_Zero,799,45,35955,0,0,24.71,0.1,0
17-07-2024,East,Cola_Classic,1157,40,46280,0,0,29.19,3.91,0
17-07-2024,East,Cola_Zero,913,37.47,34207.27,1,16.74,27.9,3.35,0
17-07-2024,West,Cola_Classic,1210,37.17,44972.76,1,7.08,23.75,2.67,0
17-07-2024,West,Cola_Zero,813,45,36585,0,0,28.3,1.7,0
18-07-2024,North,Cola_Classic,1158,40,46320,0,0,25.42,0.7,0
18-07-2024,North,Cola_Zero,688,45,30960,0,0,21.38,2.84,0
18-07-2024,South,Cola_Classic,1161,34.08,39572.44,1,14.79,20.56,8.05,0
18-07-2024,South,Cola_Zero,913,39.56,36119.72,1,12.09,29.02,1.13,0
18-07-2024,East,Cola_Classic,1044,40,41760,0,0,23.13,0.88,0
18-07-2024,East,Cola_Zero,697,45,31365,0,0,21.4,8.63,0
18-07-2024,West,Cola_Classic,1080,40,43200,0,0,22.05,0.17,0
18-07-2024,West,Cola_Zero,759,45,34155,0,0,29.81,4.44,0
19-07-2024,North,Cola_Classic,1366,37.66,51440.68,1,5.86,29.03,0.3,0
19-07-2024,North,Cola_Zero,683,45,30735,0,0,24.24,0.35,0
19-07-2024,South,Cola_Classic,1072,40,42880,0,0,24.15,0.16,0
19-07-2024,South,Cola_Zero,638,45,28710,0,0,23.83,3.76,0
19-07-2024,East,Cola_Classic,1186,40,47440,0,0,26.97,3.16,0
19-07-2024,East,Cola_Zero,720,45,32400,0,0,30.83,11.52,0
19-07-2024,West,Cola_Classic,1324,35.63,47168.53,1,10.94,27.6,5.33,0
19-07-2024,West,Cola_Zero,684,45,30780,0,0,23.12,2.01,0
20-07-2024,North,Cola_Classic,1090,40,43600,0,0,26.98,1.02,0
20-07-2024,North,Cola_Zero,739,45,33255,0,0,21.33,0.8,0
20-07-2024,South,Cola_Classic,1108,40,44320,0,0,26.29,1.21,0
20-07-2024,South,Cola_Zero,759,45,34155,0,0,22.08,1.22,0
20-07-2024,East,Cola_Classic,1084,40,43360,0,0,26.31,2.47,0
20-07-2024,East,Cola_Zero,715,45,32175,0,0,27.2,2.55,0
20-07-2024,West,Cola_Classic,1013,40,40520,0,0,24.53,4.54,0
20-07-2024,West,Cola_Zero,865,38.27,33104.75,1,14.95,20,3.35,0
21-07-2024,North,Cola_Classic,1204,35.14,42311.77,1,12.14,26.48,8.8,0
21-07-2024,North,Cola_Zero,593,45,26685,0,0,24.44,7.52,0
21-07-2024,South,Cola_Classic,1007,40,40280,0,0,23.28,1.83,0
21-07-2024,South,Cola_Zero,934,40.78,38091.67,1,9.37,32.47,1.8,0
21-07-2024,East,Cola_Classic,1099,40,43960,0,0,25.37,3.92,0
21-07-2024,East,Cola_Zero,720,45,32400,0,0,25,1.66,0
21-07-2024,West,Cola_Classic,884,40,35360,0,0,20.91,11.83,0
21-07-2024,West,Cola_Zero,788,40.61,32002.62,1,9.75,23.1,6.29,0
22-07-2024,North,Cola_Classic,1216,40,48640,0,0,27.68,1.57,0
22-07-2024,North,Cola_Zero,996,39.85,39686.19,1,11.45,23.2,1.5,0
22-07-2024,South,Cola_Classic,1285,34.33,44108.78,1,14.19,20.94,0.12,0
22-07-2024,South,Cola_Zero,754,45,33930,0,0,28.39,1.36,0
22-07-2024,East,Cola_Classic,1118,40,44720,0,0,24.83,6.49,0
22-07-2024,East,Cola_Zero,682,45,30690,0,0,26.21,0.01,0
22-07-2024,West,Cola_Classic,1134,40,45360,0,0,26.8,0.44,0
22-07-2024,West,Cola_Zero,754,45,33930,0,0,24.69,0.75,0
23-07-2024,North,Cola_Classic,1071,40,42840,0,0,25.8,3.45,0
23-07-2024,North,Cola_Zero,728,45,32760,0,0,28.12,2.97,0
23-07-2024,South,Cola_Classic,1328,32.33,42938.11,1,19.17,24.55,12.2,0
23-07-2024,South,Cola_Zero,738,45,33210,0,0,21.28,0.42,0
23-07-2024,East,Cola_Classic,1101,40,44040,0,0,28.21,2.33,0
23-07-2024,East,Cola_Zero,669,45,30105,0,0,26.16,5.3,0
23-07-2024,West,Cola_Classic,1213,40,48520,0,0,25.78,1.47,0
23-07-2024,West,Cola_Zero,553,45,24885,0,0,20.77,2.08,0
24-07-2024,North,Cola_Classic,1169,40,46760,0,0,30.82,1.2,0
24-07-2024,North,Cola_Zero,691,45,31095,0,0,23.81,10.01,0
24-07-2024,South,Cola_Classic,976,40,39040,0,0,24.33,4.79,0
24-07-2024,South,Cola_Zero,678,45,30510,0,0,23.41,2.57,0
24-07-2024,East,Cola_Classic,963,40,38520,0,0,23.61,2.71,0
24-07-2024,East,Cola_Zero,698,45,31410,0,0,23.97,0.26,0
24-07-2024,West,Cola_Classic,1068,40,42720,0,0,23.07,2.64,0
24-07-2024,West,Cola_Zero,682,45,30690,0,0,19.09,1.38,0
25-07-2024,North,Cola_Classic,968,40,38720,0,0,19.42,3.38,0
25-07-2024,North,Cola_Zero,637,45,28665,0,0,22.47,0.01,0
25-07-2024,South,Cola_Classic,1119,40,44760,0,0,24.21,1.67,0
25-07-2024,South,Cola_Zero,838,41.62,34881.06,1,7.5,23.67,2.67,0
25-07-2024,East,Cola_Classic,1153,40,46120,0,0,25.65,1.81,0
25-07-2024,East,Cola_Zero,714,45,32130,0,0,26.9,0.62,0
25-07-2024,West,Cola_Classic,1148,40,45920,0,0,27.27,1.79,0
25-07-2024,West,Cola_Zero,764,41.62,31797.05,1,7.51,25.26,2.72,0
26-07-2024,North,Cola_Classic,1119,40,44760,0,0,22.43,2.92,0
26-07-2024,North,Cola_Zero,843,45,37935,0,0,25.14,0.82,0
26-07-2024,South,Cola_Classic,1116,40,44640,0,0,28.06,2.25,0
26-07-2024,South,Cola_Zero,805,45,36225,0,0,23.28,0.86,0
26-07-2024,East,Cola_Classic,984,40,39360,0,0,22.82,3,0
26-07-2024,East,Cola_Zero,750,45,33750,0,0,27.9,3.42,0
26-07-2024,West,Cola_Classic,1180,40,47200,0,0,26.51,0.62,0
26-07-2024,West,Cola_Zero,737,45,33165,0,0,26.68,3.83,0
27-07-2024,North,Cola_Classic,1353,32.34,43758.63,1,19.15,22.72,2.94,0
27-07-2024,North,Cola_Zero,944,40.39,38127.05,1,10.25,29.46,0.77,0
27-07-2024,South,Cola_Classic,1089,40,43560,0,0,20.7,8.92,0
27-07-2024,South,Cola_Zero,868,45,39060,0,0,26.43,0.17,0
27-07-2024,East,Cola_Classic,1042,40,41680,0,0,23.74,1.2,0
27-07-2024,East,Cola_Zero,862,45,38790,0,0,29.47,0.38,0
27-07-2024,West,Cola_Classic,1079,40,43160,0,0,27.56,7.29,0
27-07-2024,West,Cola_Zero,992,38,37699.99,1,15.55,24.25,1.8,0
28-07-2024,North,Cola_Classic,1369,34.27,46917.57,1,14.32,23.46,0.02,0
28-07-2024,North,Cola_Zero,751,45,33795,0,0,26.94,3.76,0
28-07-2024,South,Cola_Classic,985,40,39400,0,0,25.02,7.77,0
28-07-2024,South,Cola_Zero,777,45,34965,0,0,23.4,0.94,0
28-07-2024,East,Cola_Classic,1130,37.72,42619.7,1,5.71,23.99,4.84,0
28-07-2024,East,Cola_Zero,927,36.72,34039.29,1,18.4,24.33,2.1,0
28-07-2024,West,Cola_Classic,1247,40,49880,0,0,25.96,0.47,0
28-07-2024,West,Cola_Zero,629,45,28305,0,0,20.08,0.64,0
29-07-2024,North,Cola_Classic,1128,40,45120,0,0,24.29,0.27,0
29-07-2024,North,Cola_Zero,718,45,32310,0,0,25.06,1.73,0
29-07-2024,South,Cola_Classic,1108,40,44320,0,0,26.3,1.47,0
29-07-2024,South,Cola_Zero,783,45,35235,0,0,24.49,2.68,0
29-07-2024,East,Cola_Classic,1300,35.59,46263.16,1,11.03,23.92,4.95,0
29-07-2024,East,Cola_Zero,938,38.13,35767.88,1,15.26,25.17,2.55,0
29-07-2024,West,Cola_Classic,1092,40,43680,0,0,24.18,1.43,0
29-07-2024,West,Cola_Zero,739,45,33255,0,0,27.22,0.44,0
30-07-2024,North,Cola_Classic,1099,40,43960,0,0,22.77,2.73,0
30-07-2024,North,Cola_Zero,892,38.73,34547.2,1,13.93,28.75,12.68,0
30-07-2024,South,Cola_Classic,1091,40,43640,0,0,23.44,0.13,0
30-07-2024,South,Cola_Zero,755,45,33975,0,0,25.15,0.94,0
30-07-2024,East,Cola_Classic,1133,40,45320,0,0,24.35,1.1,0
30-07-2024,East,Cola_Zero,791,38.67,30588.19,1,14.07,24.14,7.9,0
30-07-2024,West,Cola_Classic,1125,37.58,42276.76,1,6.05,22.86,2.29,0
30-07-2024,West,Cola_Zero,700,45,31500,0,0,28.04,3.31,0
31-07-2024,North,Cola_Classic,1138,40,45520,0,0,24.69,1.26,0
31-07-2024,North,Cola_Zero,717,45,32265,0,0,23.42,5.63,0
31-07-2024,South,Cola_Classic,1136,40,45440,0,0,25.06,0.14,0
31-07-2024,South,Cola_Zero,964,37.72,36363.86,1,16.17,23.65,0.33,0
31-07-2024,East,Cola_Classic,1221,40,48840,0,0,26.9,2.99,0
31-07-2024,East,Cola_Zero,925,41.22,38126.29,1,8.41,21.76,0.22,0
31-07-2024,West,Cola_Classic,1178,40,47120,0,0,25.57,1,0
31-07-2024,West,Cola_Zero,747,45,33615,0,0,25.68,5.98,0
01-08-2024,North,Cola_Classic,1112,40,44480,0,0,24.99,0.08,0
01-08-2024,North,Cola_Zero,726,45,32670,0,0,27.16,2.14,0
01-08-2024,South,Cola_Classic,1055,40,42200,0,0,21.91,4.23,0
01-08-2024,South,Cola_Zero,700,45,31500,0,0,26.49,2.1,0
01-08-2024,East,Cola_Classic,1054,40,42160,0,0,25.05,5.68,0
01-08-2024,East,Cola_Zero,772,45,34740,0,0,26.51,1.09,0
01-08-2024,West,Cola_Classic,1034,40,41360,0,0,27.47,15.75,0
01-08-2024,West,Cola_Zero,940,38.32,36016.26,1,14.86,26.86,0.23,0
02-08-2024,North,Cola_Classic,1117,40,44680,0,0,28.79,2.54,0
02-08-2024,North,Cola_Zero,807,45,36315,0,0,30.79,6.4,0
02-08-2024,South,Cola_Classic,1138,40,45520,0,0,28.13,0.1,0
02-08-2024,South,Cola_Zero,720,45,32400,0,0,27.01,1.01,0
02-08-2024,East,Cola_Classic,1040,40,41600,0,0,23.98,0.67,0
02-08-2024,East,Cola_Zero,657,45,29565,0,0,22.35,2.49,0
02-08-2024,West,Cola_Classic,1542,32.31,49826.47,1,19.22,25.53,0.13,0
02-08-2024,West,Cola_Zero,841,45,37845,0,0,26.78,2.05,0
03-08-2024,North,Cola_Classic,1132,40,45280,0,0,27.21,4.37,0
03-08-2024,North,Cola_Zero,680,45,30600,0,0,22.95,3.94,0
03-08-2024,South,Cola_Classic,1133,37.3,42260.63,1,6.75,22.94,4.5,0
03-08-2024,South,Cola_Zero,917,39.38,36113.1,1,12.48,27.49,0.43,0
03-08-2024,East,Cola_Classic,1494,35.65,53256.98,1,10.88,28.67,2.87,0
03-08-2024,East,Cola_Zero,991,36.33,36002.92,1,19.27,23.71,1.22,0
03-08-2024,West,Cola_Classic,1047,40,41880,0,0,25.14,11.37,0
03-08-2024,West,Cola_Zero,953,38.71,36890.21,1,13.98,26.27,5.6,0
04-08-2024,North,Cola_Classic,1064,40,42560,0,0,21.3,0.37,0
04-08-2024,North,Cola_Zero,730,38.43,28055.65,1,14.59,23.16,10.87,0
04-08-2024,South,Cola_Classic,1210,37.91,45866.88,1,5.23,24.89,3.57,0
04-08-2024,South,Cola_Zero,713,45,32085,0,0,27.66,1.5,0
04-08-2024,East,Cola_Classic,1052,40,42080,0,0,18.61,1.87,0
04-08-2024,East,Cola_Zero,813,45,36585,0,0,29.21,1.68,0
04-08-2024,West,Cola_Classic,1444,37.66,54376.19,1,5.86,29.87,0.11,0
04-08-2024,West,Cola_Zero,799,45,35955,0,0,25.3,1.72,0
