date,region,tv_spend,digital_spend,influencer_spend,outdoor_spend,radio_spend
23-12-2024,West,36455.20486,15183.23923,5309.032408,8144.341058,4323.874347
24-12-2024,North,34597.78235,14109.32905,6146.095965,11993.12921,4844.487268
24-12-2024,South,21039.32196,18597.47806,5291.266574,7624.160817,2967.05803
24-12-2024,East,29660.28226,18868.31539,4891.737908,12497.25747,2387.274924
24-12-2024,West,29521.13404,19916.8614,6852.189014,7105.284884,4005.765895
25-12-2024,North,24672.49527,14095.60927,6900.420119,12712.24815,2912.401512
25-12-2024,South,38444.46636,15925.68183,4899.621455,10019.35581,4420.285014
25-12-2024,East,31197.81064,14864.05036,5524.66402,6764.119104,5250.931617
25-12-2024,West,30835.2064,11310.79862,6830.785508,14324.43978,5789.227597
26-12-2024,North,27380.35465,11355.16874,5591.998133,6126.092293,5735.949674
26-12-2024,South,23671.59255,12527.6586,5033.182634,8831.644686,5178.65157
26-12-2024,East,29126.33641,11707.6826,4336.049477,10091.13385,2589.81567
26-12-2024,West,32233.11351,15657.47307,6573.511582,14377.04615,5649.018244
27-12-2024,North,38921.51236,12447.15597,3657.826533,8022.767005,5580.340691
27-12-2024,South,39441.06949,18593.24951,3550.088606,14474.27998,3693.432109
27-12-2024,East,20186.20582,14423.93741,3230.345848,10438.77921,3354.21611
27-12-2024,West,29468.69867,16131.70361,7344.005479,11619.01576,3736.195474
28-12-2024,North,36388.55707,19055.82138,3598.799832,10319.32978,3138.047839
28-12-2024,South,20941.22396,16685.46695,7313.853887,6629.026545,5249.65463
28-12-2024,East,37067.91467,19143.40443,4326.425445,14039.53065,3282.651019
28-12-2024,West,31046.76027,10505.07471,3219.405442,12203.73213,3777.919912
29-12-2024,North,25125.84751,11904.13496,6349.767454,5004.01544,5223.564677
29-12-2024,South,21584.99212,11914.89615,4931.181976,9848.587397,3419.980463
29-12-2024,East,26414.2433,19639.16012,6207.898406,5234.329554,3720.703634
29-12-2024,West,37500.17399,13014.56186,3472.781724,12583.84772,4424.055328
30-12-2024,North,31406.25016,10535.7656,3702.495049,11225.49396,2831.295366
30-12-2024,South,30081.40159,15448.81686,4417.535951,14484.25156,5369.856427
30-12-2024,East,34447.47015,10779.93866,3530.650097,9927.813459,2642.853397
30-12-2024,West,39565.30927,11585.20234,5437.339177,8641.210568,4557.545686
31-12-2024,North,22580.72818,14303.16428,4373.525164,13877.51525,2162.342849
31-12-2024,South,38274.54988,18329.94139,4487.853582,12892.90655,2124.854241
31-12-2024,East,39337.31101,15265.94943,4516.40513,8625.832126,2265.621414
31-12-2024,West,39786.99028,10392.91945,6274.535616,9427.359277,5795.664873
